location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Australia,2022-03-05,60-69,99.25,97.99,
Australia,2022-03-05,70-79,103.67,102.5,
Australia,2022-03-05,80-89,105.71,103.8,
Australia,2022-03-05,90+,109.49,104.99,
Australia,2022-03-06,12-15,84.85,79.07,
Australia,2022-03-06,16-19,92.45,90.07,
Australia,2022-03-06,20-29,90.06,87.49,
Australia,2022-03-06,30-39,95.2,92.99,
Australia,2022-03-06,50-59,97.36,96.1,
Australia,2022-03-06,60-69,99.27,98.01,
Australia,2022-03-06,70-79,103.69,102.52,
Australia,2022-03-06,80-89,105.74,103.84,
Australia,2022-03-06,90+,109.55,105.04,
Australia,2022-03-07,12-15,84.82,79.05,
Australia,2022-03-07,20-29,90.08,87.5,
Australia,2022-03-07,30-39,95.21,92.99,
Australia,2022-03-07,60-69,99.28,98.01,
Australia,2022-03-07,70-79,103.71,102.54,
Australia,2022-03-07,80-89,105.77,103.87,
Australia,2022-03-07,90+,109.62,105.1,
Australia,2022-03-08,16-19,92.46,90.1,
Australia,2022-03-08,20-29,90.1,87.52,
Australia,2022-03-08,30-39,95.23,93.01,
Australia,2022-03-08,40-49,95.68,94.13,
Australia,2022-03-08,50-59,97.38,96.12,
Australia,2022-03-08,60-69,99.29,98.03,
Australia,2022-03-08,70-79,103.73,102.56,
Australia,2022-03-08,80-89,105.8,103.9,
Australia,2022-03-08,90+,109.68,105.17,
Australia,2022-03-09,12-15,84.83,79.08,
Australia,2022-03-09,16-19,92.52,90.17,
Australia,2022-03-09,20-29,90.12,87.55,
Australia,2022-03-09,30-39,95.25,93.03,
Australia,2022-03-09,40-49,95.7,94.15,
Australia,2022-03-09,50-59,97.4,96.13,
Australia,2022-03-09,60-69,99.32,98.05,
Australia,2022-03-09,70-79,103.75,102.58,
Australia,2022-03-09,80-89,105.84,103.95,
Australia,2022-03-09,90+,109.75,105.27,
Australia,2022-03-10,12-15,84.84,79.11,
Australia,2022-03-10,16-19,92.57,90.23,
Australia,2022-03-10,20-29,90.14,87.57,
Australia,2022-03-10,30-39,95.26,93.06,
Australia,2022-03-10,40-49,95.72,94.17,
Australia,2022-03-10,50-59,97.41,96.15,
Australia,2022-03-10,60-69,99.33,98.07,
Australia,2022-03-10,70-79,103.78,102.61,
Australia,2022-03-10,80-89,105.87,103.99,
Australia,2022-03-10,90+,109.83,105.36,
Australia,2022-03-11,12-15,84.88,79.17,
Australia,2022-03-11,16-19,92.57,90.25,
Australia,2022-03-11,20-29,90.15,87.59,
Australia,2022-03-11,30-39,95.29,93.08,
Australia,2022-03-11,40-49,95.73,94.19,
Australia,2022-03-11,50-59,97.43,96.17,
Australia,2022-03-11,60-69,99.35,98.09,
Australia,2022-03-11,70-79,103.8,102.64,
Australia,2022-03-11,80-89,105.91,104.03,
Australia,2022-03-11,90+,109.91,105.45,
Australia,2022-03-12,12-15,84.92,79.25,
Australia,2022-03-12,16-19,92.56,90.26,
Australia,2022-03-12,20-29,90.17,87.62,
Australia,2022-03-12,30-39,95.31,93.12,
Australia,2022-03-12,40-49,95.75,94.23,
Australia,2022-03-12,50-59,97.44,96.19,
Australia,2022-03-12,60-69,99.36,98.11,
Australia,2022-03-12,70-79,103.83,102.67,
Australia,2022-03-12,80-89,105.94,104.07,
Australia,2022-03-12,90+,109.99,105.54,
Australia,2022-03-13,12-15,84.91,79.31,
Australia,2022-03-13,16-19,92.57,90.27,
Australia,2022-03-13,20-29,90.18,87.63,
Australia,2022-03-13,30-39,95.32,93.14,
Australia,2022-03-13,50-59,97.44,96.2,
Australia,2022-03-13,60-69,99.37,98.12,
Australia,2022-03-13,70-79,103.84,102.7,
Australia,2022-03-13,80-89,105.97,104.11,
Australia,2022-03-13,90+,110.05,105.6,
Australia,2022-03-14,12-15,84.88,79.3,
Australia,2022-03-14,16-19,92.58,90.28,
Australia,2022-03-14,20-29,90.19,87.64,
Australia,2022-03-14,30-39,95.33,93.15,
Australia,2022-03-14,50-59,97.45,96.21,
Australia,2022-03-14,60-69,99.38,98.13,
Australia,2022-03-14,70-79,103.86,102.71,
Australia,2022-03-14,80-89,106.0,104.14,
Australia,2022-03-14,90+,110.11,105.66,
Australia,2022-03-15,12-15,84.87,79.32,
Australia,2022-03-15,16-19,92.59,90.31,
Australia,2022-03-15,20-29,90.21,87.67,
Australia,2022-03-15,30-39,95.34,93.17,
Australia,2022-03-15,40-49,95.76,94.25,
Australia,2022-03-15,50-59,97.46,96.23,
Australia,2022-03-15,60-69,99.39,98.15,
Australia,2022-03-15,70-79,103.88,102.74,
Australia,2022-03-15,80-89,106.03,104.18,
Australia,2022-03-15,90+,110.19,105.75,
Australia,2022-03-16,12-15,84.88,79.37,
Australia,2022-03-16,16-19,92.63,90.37,
Australia,2022-03-16,20-29,90.23,87.7,
Australia,2022-03-16,30-39,95.36,93.2,
Australia,2022-03-16,40-49,95.78,94.28,
Australia,2022-03-16,50-59,97.47,96.26,
Australia,2022-03-16,60-69,99.41,98.18,
Australia,2022-03-16,70-79,103.9,102.77,
Australia,2022-03-16,80-89,106.06,104.22,
Australia,2022-03-16,90+,110.27,105.84,
Australia,2022-03-17,12-15,84.89,79.41,
Australia,2022-03-17,16-19,92.68,90.43,
Australia,2022-03-17,20-29,90.24,87.72,
Australia,2022-03-17,30-39,95.38,93.24,
Australia,2022-03-17,40-49,95.79,94.31,
Australia,2022-03-17,50-59,97.49,96.28,
Australia,2022-03-17,60-69,99.43,98.21,
Australia,2022-03-17,70-79,103.92,102.8,
Australia,2022-03-17,80-89,106.1,104.27,
Australia,2022-03-17,90+,110.33,105.91,
Australia,2022-03-18,12-15,84.92,79.48,
Australia,2022-03-18,16-19,92.68,90.45,
Australia,2022-03-18,20-29,90.26,87.75,
Australia,2022-03-18,30-39,95.4,93.27,
Australia,2022-03-18,40-49,95.81,94.34,
Australia,2022-03-18,50-59,97.5,96.31,
Australia,2022-03-18,60-69,99.44,98.23,
Australia,2022-03-18,70-79,103.94,102.83,
Australia,2022-03-18,80-89,106.14,104.32,
Australia,2022-03-18,90+,110.4,106.0,
Australia,2022-03-19,12-15,84.95,79.57,
Australia,2022-03-19,16-19,92.68,90.46,
Australia,2022-03-19,20-29,90.27,87.77,
Australia,2022-03-19,30-39,95.42,93.31,
Australia,2022-03-19,40-49,95.83,94.37,
Australia,2022-03-19,50-59,97.51,96.33,
Australia,2022-03-19,60-69,99.46,98.25,
Australia,2022-03-19,70-79,103.97,102.86,
Australia,2022-03-19,80-89,106.17,104.36,
Australia,2022-03-19,90+,110.48,106.08,
Australia,2022-03-20,12-15,84.94,79.63,
Australia,2022-03-20,16-19,92.69,90.48,
Australia,2022-03-20,20-29,90.28,87.78,
Australia,2022-03-20,30-39,95.43,93.32,
Australia,2022-03-20,40-49,95.83,94.38,
Australia,2022-03-20,50-59,97.51,96.34,
Australia,2022-03-20,60-69,99.47,98.27,
Australia,2022-03-20,70-79,103.98,102.88,
Australia,2022-03-20,80-89,106.2,104.39,
Australia,2022-03-20,90+,110.55,106.16,
Australia,2022-03-21,12-15,84.91,79.62,
Australia,2022-03-21,20-29,90.29,87.79,
Australia,2022-03-21,30-39,95.43,93.33,
Australia,2022-03-21,50-59,97.52,96.34,
Australia,2022-03-21,60-69,99.48,98.28,
Australia,2022-03-21,70-79,104.0,102.9,
Australia,2022-03-21,80-89,106.23,104.42,
Australia,2022-03-21,90+,110.61,106.22,
Australia,2022-03-22,12-15,84.91,79.66,
Australia,2022-03-22,16-19,92.71,90.51,
Australia,2022-03-22,20-29,90.31,87.82,
Australia,2022-03-22,30-39,95.45,93.35,
Australia,2022-03-22,40-49,95.84,94.4,
Australia,2022-03-22,50-59,97.54,96.37,
Australia,2022-03-22,60-69,99.5,98.31,
Australia,2022-03-22,70-79,104.02,102.92,
Australia,2022-03-22,80-89,106.27,104.47,
Australia,2022-03-22,90+,110.68,106.29,
Australia,2022-03-23,12-15,84.91,79.7,
Australia,2022-03-23,16-19,92.75,90.57,
Australia,2022-03-23,20-29,90.32,87.84,
Australia,2022-03-23,30-39,95.46,93.38,
Australia,2022-03-23,40-49,95.85,94.43,
Australia,2022-03-23,50-59,97.55,96.39,
Australia,2022-03-23,60-69,99.52,98.33,
Australia,2022-03-23,70-79,104.03,102.95,
Australia,2022-03-23,80-89,106.3,104.51,
Australia,2022-03-23,90+,110.76,106.38,
Australia,2022-03-24,12-15,84.9,79.73,
Australia,2022-03-24,16-19,92.8,90.63,
Australia,2022-03-24,20-29,90.32,87.85,
Australia,2022-03-24,30-39,95.48,93.4,
Australia,2022-03-24,40-49,95.86,94.44,
Australia,2022-03-24,50-59,97.56,96.41,
Australia,2022-03-24,60-69,99.53,98.35,
Australia,2022-03-24,70-79,104.05,102.97,
Australia,2022-03-24,80-89,106.34,104.55,
Australia,2022-03-24,90+,110.83,106.45,
Australia,2022-03-25,12-15,84.93,79.8,
Australia,2022-03-25,16-19,92.8,90.64,
Australia,2022-03-25,20-29,90.34,87.87,
Australia,2022-03-25,30-39,95.5,93.43,
Australia,2022-03-25,40-49,95.88,94.47,
Australia,2022-03-25,50-59,97.58,96.43,
Australia,2022-03-25,60-69,99.54,98.37,
Australia,2022-03-25,70-79,104.07,103.0,
Australia,2022-03-25,80-89,106.37,104.6,
Australia,2022-03-25,90+,110.91,106.54,
Australia,2022-03-26,12-15,84.97,79.89,
Australia,2022-03-26,16-19,92.78,90.63,
Australia,2022-03-26,20-29,90.35,87.89,
Australia,2022-03-26,30-39,95.51,93.46,
Australia,2022-03-26,40-49,95.9,94.5,
Australia,2022-03-26,50-59,97.58,96.44,
Australia,2022-03-26,60-69,99.56,98.39,
Australia,2022-03-26,70-79,104.09,103.02,
Australia,2022-03-26,80-89,106.41,104.64,
Australia,2022-03-26,90+,110.98,106.62,
Australia,2022-03-27,12-15,84.95,79.94,
Australia,2022-03-27,20-29,90.36,87.9,
Australia,2022-03-27,30-39,95.52,93.47,
Australia,2022-03-27,50-59,97.59,96.45,
Australia,2022-03-27,60-69,99.57,98.4,
Australia,2022-03-27,70-79,104.11,103.04,
Australia,2022-03-27,80-89,106.43,104.66,
Australia,2022-03-27,90+,111.05,106.68,
Australia,2022-03-28,12-15,84.92,79.93,
Australia,2022-03-28,16-19,92.77,90.63,
Australia,2022-03-28,20-29,90.37,87.91,
Australia,2022-03-28,30-39,95.53,93.48,
Australia,2022-03-28,40-49,95.89,94.5,
Australia,2022-03-28,50-59,97.6,96.46,
Australia,2022-03-28,60-69,99.58,98.41,
Australia,2022-03-28,70-79,104.13,103.06,
Australia,2022-03-28,80-89,106.46,104.69,
Australia,2022-03-28,90+,111.11,106.74,
Australia,2022-03-29,12-15,84.93,79.97,
Australia,2022-03-29,16-19,92.81,90.67,
Australia,2022-03-29,20-29,90.38,87.93,
Australia,2022-03-29,30-39,95.54,93.49,
Australia,2022-03-29,40-49,95.91,94.52,
Australia,2022-03-29,50-59,97.61,96.47,
Australia,2022-03-29,60-69,99.6,98.43,
Australia,2022-03-29,70-79,104.15,103.08,
Australia,2022-03-29,80-89,106.5,104.73,
Australia,2022-03-29,90+,111.18,106.81,
Australia,2022-03-30,12-15,84.93,80.0,
Australia,2022-03-30,16-19,92.84,90.71,
Australia,2022-03-30,20-29,90.38,87.94,
Australia,2022-03-30,30-39,95.55,93.52,
Australia,2022-03-30,40-49,95.92,94.54,
Australia,2022-03-30,50-59,97.62,96.49,
Australia,2022-03-30,60-69,99.61,98.45,
Australia,2022-03-30,70-79,104.16,103.1,
Australia,2022-03-30,80-89,106.53,104.77,
Australia,2022-03-30,90+,111.23,106.88,
Australia,2022-03-31,12-15,84.94,80.03,
Australia,2022-03-31,16-19,92.88,90.76,
Australia,2022-03-31,20-29,90.39,87.95,
Australia,2022-03-31,30-39,95.57,93.54,
Australia,2022-03-31,40-49,95.93,94.56,
Australia,2022-03-31,50-59,97.63,96.51,
Australia,2022-03-31,60-69,99.63,98.47,
Australia,2022-03-31,70-79,104.18,103.12,
Australia,2022-03-31,80-89,106.57,104.81,
Australia,2022-03-31,90+,111.31,106.96,
Australia,2022-04-01,12-15,84.96,80.08,
Australia,2022-04-01,16-19,92.89,90.79,
Australia,2022-04-01,20-29,90.39,87.96,
Australia,2022-04-01,30-39,95.58,93.56,
Australia,2022-04-01,40-49,95.94,94.58,
Australia,2022-04-01,50-59,97.64,96.52,
Australia,2022-04-01,60-69,99.64,98.49,
Australia,2022-04-01,70-79,104.2,103.15,
Australia,2022-04-01,80-89,106.6,104.85,
Australia,2022-04-01,90+,111.38,107.04,
Australia,2022-04-02,12-15,84.97,80.13,
Australia,2022-04-02,16-19,92.88,90.79,
Australia,2022-04-02,20-29,90.4,87.98,
Australia,2022-04-02,30-39,95.6,93.58,
Australia,2022-04-02,40-49,95.96,94.6,
Australia,2022-04-02,50-59,97.64,96.53,
Australia,2022-04-02,60-69,99.65,98.5,
Australia,2022-04-02,70-79,104.22,103.17,
Australia,2022-04-02,80-89,106.64,104.89,
Australia,2022-04-02,90+,111.45,107.12,
Australia,2022-04-03,12-15,84.97,80.15,
Australia,2022-04-03,16-19,92.89,90.8,
Australia,2022-04-03,30-39,95.61,93.59,
Australia,2022-04-03,60-69,99.67,98.52,
Australia,2022-04-03,70-79,104.23,103.18,
Australia,2022-04-03,80-89,106.67,104.92,
Australia,2022-04-03,90+,111.52,107.19,
Australia,2022-04-04,12-15,84.91,80.13,
Australia,2022-04-04,20-29,90.41,87.99,
Australia,2022-04-04,30-39,95.61,93.6,
Australia,2022-04-04,50-59,97.65,96.53,
Australia,2022-04-04,70-79,104.25,103.2,
Australia,2022-04-04,80-89,106.7,104.95,
Australia,2022-04-04,90+,111.59,107.26,
Australia,2022-04-05,12-15,84.89,80.15,
Australia,2022-04-05,16-19,92.89,90.81,
Australia,2022-04-05,20-29,90.43,88.01,
Australia,2022-04-05,30-39,95.62,93.61,
Australia,2022-04-05,40-49,95.97,94.61,
Australia,2022-04-05,50-59,97.66,96.55,
Australia,2022-04-05,60-69,99.69,98.54,
Australia,2022-04-05,70-79,104.27,103.22,
Australia,2022-04-05,80-89,106.73,104.99,
Australia,2022-04-05,90+,111.66,107.33,
Australia,2022-04-06,12-15,84.89,80.17,
Australia,2022-04-06,16-19,92.92,90.85,
Australia,2022-04-06,20-29,90.43,88.02,
Australia,2022-04-06,30-39,95.63,93.63,
Australia,2022-04-06,40-49,95.98,94.63,
Australia,2022-04-06,50-59,97.67,96.56,
Australia,2022-04-06,60-69,99.7,98.56,
Australia,2022-04-06,70-79,104.29,103.24,
Australia,2022-04-06,80-89,106.76,105.03,
Australia,2022-04-06,90+,111.71,107.4,
Australia,2022-04-07,12-15,84.9,80.19,
Australia,2022-04-07,16-19,92.96,90.89,
Australia,2022-04-07,30-39,95.64,93.64,
Australia,2022-04-07,40-49,95.99,94.64,
Australia,2022-04-07,50-59,97.68,96.58,
Australia,2022-04-07,60-69,99.72,98.57,
Australia,2022-04-07,70-79,104.31,103.26,
Australia,2022-04-07,80-89,106.79,105.06,
Australia,2022-04-07,90+,111.79,107.48,
Australia,2022-04-08,12-15,84.92,80.23,
Australia,2022-04-08,16-19,92.95,90.89,
Australia,2022-04-08,20-29,90.44,88.03,
Australia,2022-04-08,30-39,95.65,93.65,
Australia,2022-04-08,40-49,96.0,94.66,
Australia,2022-04-08,50-59,97.69,96.59,
Australia,2022-04-08,60-69,99.73,98.59,
Australia,2022-04-08,70-79,104.33,103.28,
Australia,2022-04-08,80-89,106.83,105.1,
Australia,2022-04-08,90+,111.85,107.55,
Australia,2022-04-09,12-15,84.94,80.28,
Australia,2022-04-09,16-19,92.94,90.89,
Australia,2022-04-09,20-29,90.45,88.05,
Australia,2022-04-09,30-39,95.67,93.67,
Australia,2022-04-09,40-49,96.01,94.67,
Australia,2022-04-09,50-59,97.69,96.6,
Australia,2022-04-09,60-69,99.74,98.6,
Australia,2022-04-09,70-79,104.35,103.3,
Australia,2022-04-09,80-89,106.87,105.14,
Australia,2022-04-09,90+,111.91,107.61,
Australia,2022-04-10,12-15,84.92,80.27,
Australia,2022-04-10,16-19,92.95,90.9,
Australia,2022-04-10,30-39,95.68,93.68,
Australia,2022-04-10,60-69,99.75,98.61,
Australia,2022-04-10,70-79,104.37,103.32,
Australia,2022-04-10,80-89,106.9,105.18,
Australia,2022-04-10,90+,111.98,107.68,
Australia,2022-04-11,12-15,84.88,80.24,
Australia,2022-04-11,20-29,90.46,88.05,
Australia,2022-04-11,30-39,95.68,93.69,
Australia,2022-04-11,50-59,97.7,96.6,
Australia,2022-04-11,60-69,99.76,98.62,
Australia,2022-04-11,70-79,104.38,103.34,
Australia,2022-04-11,80-89,106.93,105.2,
Australia,2022-04-11,90+,112.05,107.74,
Australia,2022-04-12,12-15,84.88,80.27,
Australia,2022-04-12,16-19,92.97,90.92,
Australia,2022-04-12,20-29,90.48,88.07,
Australia,2022-04-12,30-39,95.69,93.7,
Australia,2022-04-12,40-49,96.01,94.68,
Australia,2022-04-12,50-59,97.71,96.61,
Australia,2022-04-12,60-69,99.77,98.63,
Australia,2022-04-12,70-79,104.4,103.36,
Australia,2022-04-12,80-89,106.96,105.24,
Australia,2022-04-12,90+,112.12,107.81,
Australia,2022-04-13,12-15,84.87,80.3,
Australia,2022-04-13,16-19,93.01,90.97,
Australia,2022-04-13,30-39,95.71,93.72,
Australia,2022-04-13,40-49,96.02,94.69,
Australia,2022-04-13,50-59,97.71,96.62,
Australia,2022-04-13,60-69,99.79,98.65,
Australia,2022-04-13,70-79,104.42,103.38,
Australia,2022-04-13,80-89,106.99,105.28,
Australia,2022-04-13,90+,112.19,107.88,
Australia,2022-04-14,12-15,84.89,80.34,
Australia,2022-04-14,16-19,93.03,90.99,
Australia,2022-04-14,20-29,90.47,88.07,
Australia,2022-04-14,30-39,95.72,93.73,
Australia,2022-04-14,40-49,96.03,94.7,
Australia,2022-04-14,50-59,97.72,96.63,
Australia,2022-04-14,60-69,99.8,98.66,
Australia,2022-04-14,70-79,104.43,103.4,
Australia,2022-04-14,80-89,107.03,105.31,
Australia,2022-04-14,90+,112.25,107.95,
Australia,2022-04-15,12-15,84.91,80.39,
Australia,2022-04-15,16-19,93.02,90.99,
Australia,2022-04-15,20-29,90.48,88.08,
Australia,2022-04-15,30-39,95.73,93.75,
Australia,2022-04-15,40-49,96.04,94.72,
Australia,2022-04-15,50-59,97.73,96.65,
Australia,2022-04-15,60-69,99.81,98.68,
Australia,2022-04-15,70-79,104.45,103.41,
Australia,2022-04-15,80-89,107.06,105.35,
Australia,2022-04-15,90+,112.33,108.03,
Australia,2022-04-16,12-15,84.93,80.39,
Australia,2022-04-16,16-19,92.99,90.96,
Australia,2022-04-16,30-39,95.74,93.76,
Australia,2022-04-16,40-49,96.05,94.73,
Australia,2022-04-16,60-69,99.82,98.68,
Australia,2022-04-16,70-79,104.47,103.43,
Australia,2022-04-16,80-89,107.09,105.38,
Australia,2022-04-16,90+,112.39,108.09,
Australia,2022-04-17,12-15,84.92,80.38,
Australia,2022-04-17,16-19,92.97,90.94,
Australia,2022-04-17,20-29,90.47,88.08,
Australia,2022-04-17,50-59,97.74,96.65,
Australia,2022-04-17,60-69,99.83,98.69,
Australia,2022-04-17,70-79,104.48,103.44,
Australia,2022-04-17,80-89,107.12,105.41,
Australia,2022-04-17,90+,112.45,108.16,
Australia,2022-04-18,12-15,84.88,80.34,
Australia,2022-04-18,60-69,99.84,98.7,
Australia,2022-04-18,70-79,104.5,103.46,
Australia,2022-04-18,80-89,107.14,105.43,
Australia,2022-04-18,90+,112.52,108.22,
Australia,2022-04-19,12-15,84.86,80.31,
Australia,2022-04-19,16-19,92.98,90.95,
Australia,2022-04-19,40-49,96.05,94.72,
Australia,2022-04-19,50-59,97.74,96.66,
Australia,2022-04-19,60-69,99.85,98.71,
Australia,2022-04-19,70-79,104.51,103.47,
Australia,2022-04-19,80-89,107.17,105.46,
Australia,2022-04-19,90+,112.58,108.28,
Australia,2022-04-20,12-15,84.86,80.33,
Australia,2022-04-20,16-19,93.01,90.99,
Australia,2022-04-20,20-29,90.49,88.09,
Australia,2022-04-20,30-39,95.75,93.77,
Australia,2022-04-20,40-49,96.05,94.74,
Australia,2022-04-20,50-59,97.75,96.67,
Australia,2022-04-20,60-69,99.86,98.73,
Australia,2022-04-20,70-79,104.53,103.49,
Australia,2022-04-20,80-89,107.21,105.5,
Australia,2022-04-20,90+,112.64,108.34,
Australia,2022-04-21,12-15,84.86,80.35,
Australia,2022-04-21,16-19,93.05,91.03,
Australia,2022-04-21,30-39,95.76,93.78,
Australia,2022-04-21,40-49,96.06,94.74,
Australia,2022-04-21,50-59,97.77,96.68,
Australia,2022-04-21,60-69,99.87,98.74,
Australia,2022-04-21,70-79,104.54,103.51,
Australia,2022-04-21,80-89,107.24,105.53,
Australia,2022-04-21,90+,112.72,108.42,
Australia,2022-04-22,12-15,84.89,80.4,
Australia,2022-04-22,16-19,93.04,91.01,
Australia,2022-04-22,20-29,90.5,88.1,
Australia,2022-04-22,30-39,95.77,93.79,
Australia,2022-04-22,40-49,96.07,94.76,
Australia,2022-04-22,50-59,97.77,96.69,
Australia,2022-04-22,60-69,99.88,98.75,
Australia,2022-04-22,70-79,104.56,103.53,
Australia,2022-04-22,80-89,107.28,105.57,
Australia,2022-04-22,90+,112.78,108.49,
Australia,2022-04-23,12-15,84.91,80.45,
Australia,2022-04-23,16-19,93.02,91.0,
Australia,2022-04-23,20-29,90.5,88.11,
Australia,2022-04-23,30-39,95.78,93.81,
Australia,2022-04-23,40-49,96.08,94.77,
Australia,2022-04-23,50-59,97.78,96.7,
Australia,2022-04-23,60-69,99.89,98.77,
Australia,2022-04-23,70-79,104.57,103.54,
Australia,2022-04-23,80-89,107.32,105.61,
Australia,2022-04-23,90+,112.85,108.57,
Australia,2022-04-24,12-15,84.89,80.44,
Australia,2022-04-24,16-19,93.03,91.01,
Australia,2022-04-24,30-39,95.78,93.82,
Australia,2022-04-24,40-49,96.09,94.78,
Australia,2022-04-24,60-69,99.9,98.78,
Australia,2022-04-24,70-79,104.59,103.56,
Australia,2022-04-24,80-89,107.35,105.65,
Australia,2022-04-24,90+,112.92,108.64,
Australia,2022-04-25,12-15,84.86,80.42,
Australia,2022-04-25,16-19,93.02,91.01,
Australia,2022-04-25,30-39,95.79,93.82,
Australia,2022-04-25,50-59,97.78,96.71,
Australia,2022-04-25,60-69,99.91,98.78,
Australia,2022-04-25,70-79,104.61,103.57,
Australia,2022-04-25,80-89,107.38,105.68,
Australia,2022-04-25,90+,112.97,108.69,
Australia,2022-04-26,12-15,84.83,80.38,
Australia,2022-04-26,50-59,97.79,96.71,
Australia,2022-04-26,60-69,99.92,98.79,
Australia,2022-04-26,70-79,104.62,103.59,
Australia,2022-04-26,80-89,107.4,105.7,
Australia,2022-04-26,90+,113.03,108.75,
Australia,2022-04-27,12-15,84.82,80.38,
Australia,2022-04-27,16-19,93.06,91.04,
Australia,2022-04-27,20-29,90.51,88.12,
Australia,2022-04-27,30-39,95.8,93.83,
Australia,2022-04-27,50-59,97.79,96.72,
Australia,2022-04-27,60-69,99.93,98.81,
Australia,2022-04-27,70-79,104.64,103.61,
Australia,2022-04-27,80-89,107.44,105.74,
Australia,2022-04-27,90+,113.09,108.81,
Australia,2022-04-28,12-15,84.82,80.39,
Australia,2022-04-28,16-19,93.09,91.08,
Australia,2022-04-28,30-39,95.8,93.84,
Australia,2022-04-28,40-49,96.09,94.79,
Australia,2022-04-28,50-59,97.8,96.73,
Australia,2022-04-28,60-69,99.95,98.82,
Australia,2022-04-28,70-79,104.65,103.62,
Australia,2022-04-28,80-89,107.47,105.77,
Australia,2022-04-28,90+,113.15,108.88,
Australia,2022-04-29,12-15,84.84,80.41,
Australia,2022-04-29,16-19,93.08,91.07,
Australia,2022-04-29,30-39,95.81,93.85,
Australia,2022-04-29,40-49,96.1,94.8,
Australia,2022-04-29,50-59,97.81,96.74,
Australia,2022-04-29,60-69,99.96,98.83,
Australia,2022-04-29,70-79,104.67,103.64,
Australia,2022-04-29,80-89,107.51,105.81,
Australia,2022-04-29,90+,113.21,108.95,
Australia,2022-04-30,12-15,84.85,80.43,
Australia,2022-04-30,16-19,93.06,91.06,
Australia,2022-04-30,30-39,95.82,93.87,
Australia,2022-04-30,40-49,96.11,94.82,
Australia,2022-04-30,60-69,99.97,98.84,
Australia,2022-04-30,70-79,104.69,103.66,
Australia,2022-04-30,80-89,107.54,105.85,
Australia,2022-04-30,90+,113.28,109.01,
Australia,2022-05-01,12-15,84.83,80.43,
Australia,2022-05-01,16-19,93.06,91.05,
Australia,2022-05-01,30-39,95.83,93.87,
Australia,2022-05-01,40-49,96.12,94.82,
Australia,2022-05-01,50-59,97.82,96.74,
Australia,2022-05-01,60-69,99.97,98.85,
Australia,2022-05-01,70-79,104.71,103.68,
Australia,2022-05-01,80-89,107.57,105.88,
Australia,2022-05-01,90+,113.35,109.08,
Australia,2022-05-02,12-15,84.8,80.39,
Australia,2022-05-02,30-39,95.83,93.88,
Australia,2022-05-02,40-49,96.11,94.81,
Australia,2022-05-02,50-59,97.82,96.75,
Australia,2022-05-02,60-69,99.98,98.86,
Australia,2022-05-02,70-79,104.73,103.7,
Australia,2022-05-02,80-89,107.6,105.91,
Australia,2022-05-02,90+,113.42,109.15,
Australia,2022-05-03,12-15,84.78,80.39,
Australia,2022-05-03,20-29,90.52,88.13,
Australia,2022-05-03,50-59,97.83,96.75,
Australia,2022-05-03,60-69,99.99,98.87,
Australia,2022-05-03,70-79,104.74,103.71,
Australia,2022-05-03,80-89,107.63,105.94,
Australia,2022-05-03,90+,113.48,109.22,
